Latitude,Longitude,Engaged,Duration,Distance,Width,Elevation,Heading,GPS Quality,Moisture,Flow Wheat,Header Offset,Speed,Mass Yield,Wet Yield,Dry Yield,Timestamp
40.66720253,-102.11179169,true,1,5.83,29,3652.21,91.3,2,15.1,8,0,4,2052.2,34.2,33.6,1531526616
40.66720198,-102.11177119,true,1,5.83,29,3652.35,91.6,2,14.5,8.4,0,4,2172.3,36.2,35.8,1531526617
40.66720144,-102.11175068,true,1,5.83,29,3652.47,92,2,14.3,8.3,0,4,2132.3,35.5,35.2,1531526618
40.6672013,-102.11173036,true,1,5.74,29,3652.61,90.6,2,14.7,8.4,0,3.9,2190.3,36.5,36,1531526619
40.66720157,-102.11171003,true,1,5.83,29,3652.9,89,2,14.7,8.9,0,4,2279.8,38,37.5,1531526620
40.66720157,-102.11168935,true,1,5.74,29,3653,90,2,14.1,9,0,3.9,2353.4,39.2,39,1531526621
40.66720171,-102.11166902,true,1,5.83,29,3653.15,89.8,2,13.9,9.8,0,4,2523.4,42.1,41.9,1531526622
40.66720171,-102.11164888,true,1,5.74,29,3653.27,89.9,2,14.3,9.9,0,3.9,2590,43.2,42.8,1531526623
40.66720157,-102.11162891,true,1,5.74,29,3653.39,90.4,2,14.1,9.3,0,3.9,2422.4,40.4,40.1,1531526624
40.66720184,-102.11160859,true,1,5.74,29,3653.75,89.2,2,13.9,9,0,3.9,2363.6,39.4,39.2,1531526625
40.66720171,-102.11158844,true,1,5.74,29,3653.97,90.2,2,14.2,9.6,0,3.9,2509.4,41.8,41.5,1531526626
40.66720184,-102.1115683,true,1,5.74,29,3654.13,89.4,2,14.5,10.1,0,3.9,2641.3,44,43.5,1531526627
40.66720184,-102.11154833,true,1,5.74,29,3654.3,90.5,2,14.1,9.3,0,3.9,2423.6,40.4,40.1,1531526628
40.66720171,-102.11152819,true,1,5.74,29,3654.41,90.2,2,13.9,9.9,0,3.9,2592.4,43.2,43,1531526629
40.66720171,-102.11150876,true,1,5.74,29,3654.67,89.9,2,13.9,9.5,0,3.9,2476.4,41.3,41.1,1531526630
40.66720184,-102.11148934,true,1,5.56,29,3654.88,89.7,2,14.2,9.4,0,3.8,2528.1,42.1,41.8,1531526631
40.66720198,-102.11146973,true,1,5.56,29,3655.04,89.5,2,14.1,9.3,0,3.8,2521.5,42,41.7,1531526632
40.66720198,-102.11145013,true,1,5.56,29,3655.26,89.8,2,13.8,9.2,0,3.8,2474.3,41.2,41.1,1531526633
40.66720198,-102.11143052,true,1,5.56,29,3655.47,90.1,2,14.2,9.8,0,3.8,2655.8,44.3,43.9,1531526634
40.66720198,-102.11141092,true,1,5.56,29,3655.73,89.9,2,14.4,9.1,0,3.8,2458.2,41,40.5,1531526635
40.66720184,-102.11139131,true,1,5.56,29,3655.92,90.6,2,14.1,9.2,0,3.8,2494.2,41.6,41.3,1531526636
40.66720171,-102.11137153,true,1,5.56,29,3656.25,90.3,2,13.9,8.9,0,3.8,2410.7,40.2,40,1531526637
40.66720157,-102.11135138,true,1,5.56,29,3656.33,90.5,2,14.3,9.5,0,3.8,2558.4,42.6,42.2,1531526638
40.66720171,-102.11133124,true,1,5.56,29,3656.51,89.8,2,14.5,9.9,0,3.8,2686.7,44.8,44.3,1531526639
40.66720184,-102.11131109,true,1,5.74,29,3656.66,89.2,2,14.1,9.3,0,3.9,2425.9,40.4,40.2,1531526640
40.66720184,-102.11129113,true,1,5.74,29,3656.81,90.1,2,14.1,9.3,0,3.9,2421.3,40.4,40.1,1531526641
40.66720198,-102.11127116,true,1,5.56,29,3656.94,89.6,2,14.5,9.5,0,3.8,2559.6,42.7,42.2,1531526642
40.66720212,-102.11125084,true,1,5.74,29,3657.06,89.3,2,14.4,9.5,0,3.9,2490.9,41.5,41.1,1531526643
40.66720239,-102.11123033,true,1,5.74,29,3657.33,89.1,2,14.4,9.5,0,3.9,2490.9,41.5,41.1,1531526644
40.66720253,-102.11120983,true,1,5.74,29,3657.42,89.2,2,14.2,9.2,0,3.9,2409.3,40.2,39.8,1531526645
40.66720266,-102.11118896,true,1,5.74,29,3657.51,89.6,2,14.2,9.2,0,3.9,2409.3,40.2,39.8,1531526646
40.66720307,-102.1111681,true,1,5.74,29,3657.75,88.6,2,14.5,8.6,0,3.9,2256.4,37.6,37.2,1531526647
40.66720294,-102.1111476,true,1,5.83,29,3657.8,90.4,2,14.5,8.6,0,4,2220.8,37,36.6,1531526648
40.66720321,-102.11112709,true,1,5.83,29,3657.96,89.2,2,14.1,9.2,0,4,2369.6,39.5,39.2,1531526649
40.66720307,-102.11110641,true,1,5.74,29,3657.98,90.4,2,14.1,9.2,0,3.9,2407.5,40.1,39.8,1531526650
40.66720307,-102.1110859,true,1,5.83,29,3658.11,90.1,2,14.5,8.8,0,4,2278.4,38,37.5,1531526651
40.66720321,-102.11106522,true,1,5.74,29,3658.19,89.3,2,14.3,9.4,0,3.9,2446.7,40.8,40.4,1531526652
40.66720307,-102.11104399,true,1,5.83,29,3658.15,90.7,2,14,8.4,0,4,2154.8,35.9,35.7,1531526653
40.66720294,-102.11102313,true,1,5.83,29,3658.18,90.7,2,14.4,9.1,0,4,2338.7,39,38.6,1531526654
40.66720239,-102.11100227,true,1,5.83,29,3658.2,91.5,2,14.4,9.1,0,4,2338.7,39,38.6,1531526655
40.66720212,-102.11098122,true,1,5.83,29,3658.3,91,2,14.3,9.1,0,4,2331.3,38.9,38.5,1531526656
40.66720184,-102.11096018,true,1,5.83,29,3658.3,91.3,2,14.1,9.1,0,4,2345.8,39.1,38.8,1531526657
40.66720171,-102.11093895,true,1,5.83,29,3658.27,90.3,2,14.4,9.7,0,4,2496.8,41.6,41.2,1531526658
40.66720184,-102.11091791,true,1,5.83,29,3658.29,89.6,2,14.2,9.1,0,4,2334,38.9,38.6,1531526659
40.66720212,-102.11089704,true,1,5.83,29,3658.31,89.1,2,13.8,9.3,0,4,2390.3,39.8,39.7,1531526660
40.66720253,-102.11087618,true,1,5.83,29,3658.43,88.2,2,14.2,9.3,0,4,2390.6,39.8,39.5,1531526661
40.66720321,-102.1108555,true,1,5.83,29,3658.39,87.5,2,14.5,8.8,0,4,2272.8,37.9,37.4,1531526662
40.66720375,-102.11083409,true,1,5.83,29,3658.25,88.4,2,14.2,8.5,0,4,2177.9,36.3,36,1531526663
40.6672043,-102.11081305,true,1,5.83,29,3658.34,88,2,14,9,0,4,2327,38.8,38.6,1531526664
40.66720457,-102.11079182,true,1,5.83,29,3658.32,88.9,2,14.4,9.6,0,4,2481.7,41.4,40.9,1531526665
40.66720457,-102.11077078,true,1,5.83,29,3658.25,90.1,2,14.5,9.2,0,4,2381.1,39.7,39.2,1531526666
40.66720444,-102.11074956,true,1,5.83,29,3658.17,90,2,14.1,9.7,0,4,2485.5,41.4,41.1,1531526667
40.66720444,-102.11072851,true,1,5.83,29,3658.31,90.2,2,13.8,8.6,0,4,2221.3,37,36.9,1531526668
40.66720444,-102.11070729,true,1,5.83,29,3658.29,89.8,2,13.8,8.6,0,4,2221.3,37,36.9,1531526669
40.66720444,-102.11068624,true,1,6.01,29,3658.31,90.3,2,14.2,9.4,0,4.1,2350.7,39.2,38.9,1531526670
40.6672043,-102.1106652,true,1,5.83,29,3658.33,90.4,2,14.4,9.3,0,4,2390.7,39.8,39.4,1531526671
40.66720444,-102.11064416,true,1,5.83,29,3658.32,89.7,2,13.9,9.2,0,4,2376.2,39.6,39.4,1531526672
40.66720444,-102.11062311,true,1,5.83,29,3658.45,90.1,2,13.6,9.4,0,4,2418.6,40.3,40.3,1531526673
40.6672043,-102.11060207,true,1,5.83,29,3658.38,90.6,2,14,9.1,0,4,2339.5,39,38.8,1531526674
40.66720416,-102.11058102,true,1,5.83,29,3658.38,90.2,2,14.2,9.1,0,4,2331.7,38.9,38.5,1531526675
40.6672043,-102.11055998,true,1,5.83,29,3658.42,89.7,2,14,8.5,0,4,2185.4,36.4,36.2,1531526676
40.6672043,-102.11053893,true,1,5.83,29,3658.38,90,2,14.1,8.2,0,4,2102.4,35,34.8,1531526677
40.66720444,-102.11051807,true,1,5.83,29,3658.4,89.5,2,14.7,7.7,0,4,1984.5,33.1,32.6,1531526678
40.66720457,-102.11049703,true,1,5.83,29,3658.33,89.6,2,14.9,7,0,4,1801.5,30,29.5,1531526679
40.66720471,-102.1104758,true,1,5.83,29,3658.47,89.4,2,14,8.1,0,4,2076.6,34.6,34.4,1531526680
40.66720457,-102.11045494,true,1,5.83,29,3658.52,90.1,2,14.3,7.6,0,4,1945.8,32.4,32.1,1531526681
40.66720471,-102.11043389,true,1,5.83,29,3658.53,90,2,15,7.5,0,4,1937.8,32.3,31.7,1531526682
40.66720457,-102.11041267,true,1,5.83,29,3658.54,90.1,2,15,7.8,0,4,2017.6,33.6,33,1531526683
40.66720457,-102.11039163,true,1,6.01,29,3658.53,90.4,2,14.2,7.3,0,4.1,1833.8,30.6,30.3,1531526684
40.66720444,-102.11037058,true,1,5.83,29,3658.65,90.2,2,14.7,7.6,0,4,1953,32.5,32.1,1531526685
40.66720416,-102.11034918,true,1,5.83,29,3658.48,90.8,2,15.6,7.9,0,4,2040.7,34,33.2,1531526686
40.6672043,-102.11032813,true,1,6.01,29,3658.49,89.9,2,15.4,7.8,0,4.1,1943,32.4,31.7,1531526687
40.66720444,-102.11030691,true,1,6.01,29,3658.49,89.3,2,14.5,7.8,0,4.1,1952.8,32.5,32.2,1531526688
40.66720498,-102.11028551,true,1,5.83,29,3658.46,88.3,2,14.7,8.2,0,4,2111.9,35.2,34.7,1531526689
40.66720512,-102.11026392,true,1,6.01,29,3658.44,89.4,2,15.4,7.4,0,4.1,1838.7,30.6,30,1531526690
40.66720526,-102.11024288,true,1,6.01,29,3658.35,89.6,2,15.2,7.5,0,4.1,1867.3,31.1,30.5,1531526691
40.66720539,-102.11022165,true,1,5.83,29,3658.42,89.3,2,14.3,8,0,4,2072.4,34.5,34.2,1531526692
40.66720539,-102.11020061,true,1,6.01,29,3658.41,90,2,14.9,8.5,0,4.1,2128.7,35.5,34.9,1531526693
40.66720512,-102.11017939,true,1,5.83,29,3658.4,91.1,2,15.6,8.2,0,4,2104.5,35.1,34.2,1531526694
40.66720457,-102.11015816,true,1,6.01,29,3658.35,91.7,2,15.3,7.8,0,4.1,1950.9,32.5,31.8,1531526695
40.6672043,-102.11013694,true,1,5.83,29,3658.29,91.2,2,14.2,7.3,0,4,1873.1,31.2,31,1531526696
40.66720403,-102.11011571,true,1,6.01,29,3658.33,91,2,14.3,8.6,0,4.1,2137.4,35.6,35.3,1531526697
40.66720348,-102.11009467,true,1,6.01,29,3658.28,92.1,2,14.7,7.9,0,4.1,1967.6,32.8,32.3,1531526698
40.66720321,-102.11007381,true,1,5.83,29,3658.25,90.9,2,14.3,9.1,0,4,2344.8,39.1,38.7,1531526699
40.66720294,-102.11005258,true,1,6.01,29,3658.25,91,2,13.5,8.2,0,4.1,2041,34,34,1531526700
40.66720266,-102.11003172,true,1,5.83,29,3658.22,90.9,2,14.2,8.7,0,4,2249.2,37.5,37.2,1531526701
40.66720239,-102.11001031,true,1,5.83,29,3658.17,90.8,2,14.7,8.9,0,4,2299,38.3,37.8,1531526702
40.66720225,-102.10998909,true,1,6.01,29,3658.13,90.4,2,14.2,8.6,0,4.1,2141.1,35.7,35.4,1531526703
40.66720184,-102.10996769,true,1,5.83,29,3658.09,91.6,2,13.7,9,0,4,2329.5,38.8,38.7,1531526704
40.66720171,-102.10994664,true,1,6.01,29,3658.05,90.3,2,14.2,8.7,0,4.1,2177.3,36.3,36,1531526705
40.66720198,-102.1099256,true,1,5.83,29,3658.06,89.2,2,14.5,9,0,4,2321.3,38.7,38.2,1531526706
40.66720225,-102.10990455,true,1,5.83,29,3658.09,88.8,2,13.7,9.2,0,4,2378.3,39.6,39.5,1531526707
40.66720253,-102.10988351,true,1,6.01,29,3658.02,89.3,2,13.2,9.8,0,4.1,2446.3,40.8,40.8,1531526708
40.66720321,-102.10986228,true,1,5.83,29,3658.05,87.6,2,13.7,9,0,4,2314.7,38.6,38.5,1531526709
40.66720348,-102.10984142,true,1,5.83,29,3657.9,88.7,2,14,9,0,4,2305.5,38.4,38.2,1531526710
40.66720389,-102.10982038,true,1,5.83,29,3657.95,88.8,2,13.6,9.2,0,4,2378.8,39.6,39.6,1531526711
40.66720389,-102.10979933,true,1,5.83,29,3657.89,90.1,2,13.7,8.7,0,4,2228.4,37.1,37.1,1531526712
40.66720403,-102.10977811,true,1,5.83,29,3657.84,89.1,2,14.2,8.9,0,4,2292.1,38.2,37.9,1531526713
40.66720403,-102.10975688,true,1,5.83,29,3657.8,90.1,2,14.3,9.2,0,4,2375.4,39.6,39.2,1531526714
40.66720403,-102.10973548,true,1,6.01,29,3657.71,89.9,2,13.8,8.6,0,4.1,2159,36,35.9,1531526715
40.66720416,-102.10971408,true,1,6.01,29,3657.72,89.6,2,13.7,9.4,0,4.1,2353.2,39.2,39.1,1531526716
40.66720444,-102.10969285,true,1,6.01,29,3657.71,89,2,14.1,8.9,0,4.1,2223.8,37.1,36.8,1531526717
40.66720485,-102.10967163,true,1,6.01,29,3657.67,88.9,2,14.2,8.5,0,4.1,2132.3,35.5,35.3,1531526718
40.66720498,-102.10965058,true,1,6.01,29,3657.6,89.1,2,13.8,8.8,0,4.1,2196.4,36.6,36.5,1531526719
40.66720539,-102.10962954,true,1,5.83,29,3657.65,88.6,2,13.7,9.9,0,4,2541.9,42.4,42.3,1531526720
40.66720553,-102.10960832,true,1,6.01,29,3657.67,89.4,2,14.1,9.1,0,4.1,2274.3,37.9,37.6,1531526721
40.66720566,-102.10958745,true,1,6.01,29,3657.56,89.6,2,14.2,8.2,0,4.1,2046.7,34.1,33.8,1531526722
40.6672058,-102.10956623,true,1,5.83,29,3657.5,89.6,2,13.6,9.4,0,4,2411.8,40.2,40.1,1531526723
40.66720539,-102.10954536,true,1,5.83,29,3657.18,91.5,2,13.4,7.9,0,4,2041.8,34,34,1531526724
40.66720526,-102.10952396,true,1,6.01,29,3657.12,90.5,2,13.9,9.1,0,4.1,2273,37.9,37.7,1531526725
40.66720512,-102.10950274,true,1,6.01,29,3657.13,90.6,2,14,9.2,0,4.1,2295.6,38.3,38,1531526726
40.66720444,-102.10948151,true,1,6.01,29,3657.03,92.1,2,13.5,9.3,0,4.1,2311.2,38.5,38.5,1531526727
40.66720403,-102.10946029,true,1,5.83,29,3657.09,91.5,2,13.3,9.2,0,4,2373.4,39.6,39.6,1531526728
40.66720375,-102.10943924,true,1,6.01,29,3657.12,91,2,13.7,8.4,0,4.1,2106.5,35.1,35,1531526729
40.66720389,-102.1094182,true,1,5.83,29,3657.1,89.6,2,13.8,8.8,0,4,2261,37.7,37.6,1531526730
40.66720416,-102.10939698,true,1,5.83,29,3657.05,89.2,2,13.3,9,0,4,2317.6,38.6,38.6,1531526731
40.66720471,-102.10937557,true,1,5.83,29,3657.09,87.9,2,13.6,9.5,0,4,2443.6,40.7,40.7,1531526732
40.66720526,-102.10935471,true,1,6.01,29,3657.15,88.3,2,14.1,9.5,0,4.1,2375.3,39.6,39.3,1531526733
40.66720539,-102.1093333,true,1,5.83,29,3657.05,89.1,2,13.9,8.5,0,4,2177.8,36.3,36.1,1531526734
40.66720566,-102.10931226,true,1,6.01,29,3657.03,89.2,2,13.6,9.8,0,4.1,2437.8,40.6,40.6,1531526735
40.66720607,-102.10929104,true,1,5.83,29,3657.03,88.7,2,13.7,9.8,0,4,2515.9,41.9,41.8,1531526736
40.66720594,-102.10926981,true,1,6.01,29,3657.1,90.2,2,14,9.6,0,4.1,2403.1,40.1,39.8,1531526737
40.6672058,-102.10924877,true,1,6.01,29,3657.08,90.8,2,13.8,9.5,0,4.1,2374.7,39.6,39.4,1531526738
40.66720539,-102.10922736,true,1,6.01,29,3656.96,91.4,2,13.6,9.8,0,4.1,2438.9,40.6,40.6,1531526739
40.66720526,-102.10920596,true,1,5.83,29,3656.98,90.5,2,13.7,10.2,0,4,2638.4,44,43.9,1531526740
40.66720512,-102.10918492,true,1,6.01,29,3657.02,90.4,2,14,9.9,0,4.1,2460.8,41,40.8,1531526741
40.66720553,-102.10916387,true,1,6.01,29,3657.08,88.6,2,13.8,10.1,0,4.1,2528.1,42.1,42,1531526742
40.66720594,-102.10914283,true,1,5.83,29,3657.1,88.7,2,13.6,10.5,0,4,2697.6,45,44.9,1531526743
40.66720594,-102.10912196,true,1,5.83,29,3657.12,89.7,2,13.9,10.7,0,4,2744.2,45.7,45.5,1531526744
40.66720594,-102.10910128,true,1,5.83,29,3656.9,90.1,2,14.1,10.9,0,4,2803.3,46.7,46.4,1531526745
40.6672058,-102.10908059,true,1,5.83,29,3656.82,90.6,2,13.9,10.3,0,4,2653.3,44.2,44,1531526746
40.66720553,-102.10906009,true,1,5.74,29,3656.77,91.1,2,13.6,10.1,0,3.9,2644.9,44.1,44,1531526747
40.66720539,-102.10903959,true,1,5.74,29,3656.78,90.4,2,13.7,8.8,0,3.9,2301,38.4,38.3,1531526748
40.66720512,-102.10901908,true,1,5.74,29,3656.8,91.2,2,14,9.5,0,3.9,2490.9,41.5,41.3,1531526749
40.66720498,-102.10899858,true,1,5.74,29,3656.78,90.3,2,13.9,9.7,0,3.9,2526.4,42.1,41.9,1531526750
40.66720485,-102.10897843,true,1,5.74,29,3656.7,90.7,2,13.7,9.7,0,3.9,2534.2,42.2,42.1,1531526751
40.66720471,-102.10895793,true,1,5.74,29,3656.76,90.3,2,13.7,9.5,0,3.9,2498.3,41.6,41.5,1531526752
40.66720485,-102.1089376,true,1,5.74,29,3656.77,89.9,2,13.9,9,0,3.9,2356.6,39.3,39.1,1531526753
40.66720485,-102.1089171,true,1,5.74,29,3656.81,89.7,2,13.9,10.4,0,3.9,2729.9,45.5,45.3,1531526754
40.66720485,-102.10889659,true,1,5.74,29,3656.81,90,2,13.6,9.2,0,3.9,2403,40.1,40,1531526755
40.66720498,-102.10887627,true,1,5.74,29,3656.89,89.4,2,13.9,9.9,0,3.9,2588,43.1,42.9,1531526756
40.66720526,-102.10885576,true,1,5.74,29,3656.77,89,2,14.2,9.1,0,3.9,2374.8,39.6,39.3,1531526757
40.66720553,-102.10883508,true,1,5.83,29,3656.86,89,2,14,9.1,0,4,2334.9,38.9,38.7,1531526758
40.66720526,-102.10881493,true,1,5.74,29,3656.68,91,2,13.7,10.6,0,3.9,2781.9,46.4,46.3,1531526759
40.66720539,-102.10879461,true,1,5.74,29,3656.66,89.9,2,13.9,10.2,0,3.9,2659.5,44.3,44.1,1531526760
40.66720566,-102.10877429,true,1,5.74,29,3656.68,89,2,14.1,10.1,0,3.9,2648.3,44.1,43.8,1531526761
40.66720566,-102.10875414,true,1,5.74,29,3656.66,89.9,2,13.9,9.6,0,3.9,2524.2,42.1,41.9,1531526762
40.66720594,-102.10873328,true,1,5.74,29,3656.6,89.1,2,13.8,10.6,0,3.9,2774.6,46.2,46.1,1531526763
40.66720607,-102.10871259,true,1,5.74,29,3656.66,89.4,2,14.1,10.5,0,3.9,2752.6,45.9,45.6,1531526764
40.66720621,-102.10869209,true,1,5.74,29,3656.63,89.5,2,14.3,9.7,0,3.9,2546.1,42.4,42,1531526765
40.66720648,-102.10867158,true,1,5.83,29,3656.63,89.2,2,13.8,9.7,0,4,2509.9,41.8,41.7,1531526766
40.66720648,-102.1086509,true,1,5.74,29,3656.66,89.6,2,13.7,8.9,0,3.9,2327.6,38.8,38.7,1531526767
40.66720662,-102.10863039,true,1,5.74,29,3656.7,89.8,2,14.1,10.3,0,3.9,2695.5,44.9,44.6,1531526768
40.66720635,-102.10861007,true,1,5.74,29,3656.61,90.6,2,14.3,10.2,0,3.9,2679.9,44.7,44.3,1531526769
40.66720607,-102.10858974,true,1,5.74,29,3656.68,91.3,2,14.1,9,0,3.9,2353.4,39.2,39,1531526770
40.66720539,-102.10856888,true,1,5.74,29,3656.76,92.2,2,13.9,9.2,0,3.9,2406.2,40.1,39.9,1531526771
40.66720485,-102.10854802,true,1,5.83,29,3656.72,92.3,2,14.3,9.4,0,4,2429.6,40.5,40.1,1531526772
40.66720403,-102.10852769,true,1,5.83,29,3656.73,92.8,2,14.4,9.9,0,4,2556.1,42.6,42.2,1531526773
40.66720375,-102.10850719,true,1,5.74,29,3656.74,91.2,2,14.1,10,0,3.9,2612.1,43.5,43.2,1531526774
40.66720362,-102.10848668,true,1,5.74,29,3656.86,90.7,2,13.8,10.3,0,3.9,2697.6,45,44.8,1531526775
40.66720362,-102.10846618,true,1,5.74,29,3656.83,90.1,2,14.1,10.2,0,3.9,2669.1,44.5,44.2,1531526776
40.66720375,-102.10844549,true,1,5.74,29,3656.82,89,2,14.2,9.5,0,3.9,2487.4,41.5,41.1,1531526777
40.66720389,-102.10842481,true,1,5.83,29,3656.83,89.6,2,14.1,11.1,0,4,2861.6,47.7,47.4,1531526778
40.66720416,-102.10840394,true,1,5.74,29,3656.86,89,2,14,9.8,0,3.9,2555.5,42.6,42.3,1531526779
40.66720444,-102.10838326,true,1,5.83,29,3656.81,89.4,2,14.5,10.5,0,4,2706.3,45.1,44.6,1531526780
40.66720457,-102.1083624,true,1,5.83,29,3656.64,89.3,2,14.6,9.7,0,4,2500,41.7,41.1,1531526781
40.66720457,-102.10834153,true,1,5.83,29,3656.62,89.8,2,14.1,9.8,0,4,2529.8,42.2,41.9,1531526782
40.66720498,-102.10832085,true,1,5.83,29,3656.61,88.9,2,13.7,10,0,4,2577.7,43,42.9,1531526783
40.66720512,-102.10830016,true,1,5.83,29,3656.56,89.2,2,14.2,10,0,4,2576.8,42.9,42.6,1531526784
40.66720539,-102.10827966,true,1,5.83,29,3656.59,89,2,14.3,9.7,0,4,2488.7,41.5,41.1,1531526785
40.66720566,-102.10825879,true,1,5.74,29,3656.5,89.2,2,14.1,9.3,0,3.9,2436.2,40.6,40.3,1531526786
40.66720594,-102.10823829,true,1,5.83,29,3656.51,88.9,2,13.9,9.9,0,4,2557,42.6,42.4,1531526787
40.66720594,-102.10821742,true,1,5.74,29,3656.53,89.9,2,14.6,9.5,0,3.9,2497.8,41.6,41.1,1531526788
40.66720594,-102.10819692,true,1,5.83,29,3656.52,90.4,2,14.6,9.2,0,4,2370.5,39.5,39,1531526789
40.66720566,-102.10817624,true,1,5.83,29,3656.47,90.8,2,14,10,0,4,2573.7,42.9,42.6,1531526790
40.66720566,-102.10815573,true,1,5.83,29,3656.08,90,2,14.2,8.9,0,4,2303.5,38.4,38.1,1531526791
40.66720566,-102.10813487,true,1,5.83,29,3655.99,90.1,2,14.7,9.6,0,4,2466.1,41.1,40.5,1531526792
40.66720539,-102.10811436,true,1,5.74,29,3655.89,90.7,2,14.6,10.3,0,3.9,2684.4,44.7,44.2,1531526793
40.66720539,-102.1080935,true,1,5.74,29,3655.83,90.3,2,14.1,9.7,0,3.9,2538.5,42.3,42,1531526794
40.66720539,-102.10807245,true,1,5.83,29,3655.69,89.6,2,14.2,9.4,0,4,2420,40.3,40,1531526795
40.66720553,-102.10805123,true,1,5.83,29,3655.6,90,2,14.6,9.4,0,4,2430.3,40.5,40,1531526796
40.66720539,-102.10803001,true,1,5.83,29,3655.49,90.3,2,14.5,10.1,0,4,2595.4,43.3,42.8,1531526797
40.66720553,-102.10800878,true,1,5.83,29,3655.36,89.5,2,14.1,9.4,0,4,2427.3,40.5,40.2,1531526798
40.66720539,-102.10798828,true,1,5.83,29,3655.38,90.7,2,14.3,10.1,0,4,2609.6,43.5,43.1,1531526799
40.66720539,-102.10796741,true,1,5.83,29,3655.32,89.8,2,14.7,10,0,4,2566.1,42.8,42.2,1531526800
40.66720498,-102.10794673,true,1,5.83,29,3655.33,91.4,2,14.4,9.3,0,4,2390.7,39.8,39.4,1531526801
40.66720457,-102.10792533,true,1,5.83,29,3655.23,91.5,2,13.9,9.6,0,4,2462.4,41,40.9,1531526802
40.66720457,-102.10790446,true,1,5.83,29,3655.15,90.2,2,14.1,9.7,0,4,2495.3,41.6,41.3,1531526803
40.66720457,-102.1078836,true,1,5.83,29,3655.11,89.8,2,14.5,9.9,0,4,2537.2,42.3,41.8,1531526804
40.66720457,-102.10786237,true,1,5.83,29,3654.94,89.9,2,14.3,9.4,0,4,2425.1,40.4,40,1531526805
40.66720498,-102.10784151,true,1,5.83,29,3654.99,88.8,2,14,9.8,0,4,2520.7,42,41.8,1531526806
40.66720498,-102.10782064,true,1,5.83,29,3654.95,89.9,2,14.1,10,0,4,2569.8,42.8,42.5,1531526807
40.66720539,-102.10779924,true,1,5.83,29,3654.83,88.4,2,14.4,10.1,0,4,2611.1,43.5,43.1,1531526808
40.66720594,-102.10777838,true,1,5.83,29,3654.82,88.2,2,14.2,10.3,0,4,2659.9,44.3,44,1531526809
40.66720607,-102.10775733,true,1,5.83,29,3654.71,89.4,2,13.9,9.6,0,4,2469.2,41.2,41,1531526810
40.66720635,-102.10773629,true,1,5.83,29,3654.68,89.1,2,14.2,10.1,0,4,2603.8,43.4,43,1531526811
40.66720648,-102.1077156,true,1,5.83,29,3654.61,89.6,2,14.3,9.4,0,4,2428.5,40.5,40.1,1531526812
40.66720635,-102.10769438,true,1,5.83,29,3654.54,90.4,2,14.3,8.7,0,4,2235.2,37.3,36.9,1531526813
40.66720648,-102.10767334,true,1,5.83,29,3654.46,89.7,2,14.4,9.6,0,4,2481.7,41.4,40.9,1531526814
40.66720662,-102.10765229,true,1,5.83,29,3654.32,89.4,2,15,9.6,0,4,2460.1,41,40.3,1531526815
40.66720717,-102.10763125,true,1,5.83,29,3654.3,88,2,14.3,10.2,0,4,2613.9,43.6,43.2,1531526816
40.6672073,-102.10761038,true,1,5.83,29,3654.21,89.3,2,13.8,8.6,0,4,2213.3,36.9,36.8,1531526817
40.66720757,-102.10758952,true,1,5.83,29,3654.18,89.4,2,14.1,9.2,0,4,2370.7,39.5,39.2,1531526818
40.66720757,-102.10756865,true,1,5.83,29,3654.12,89.6,2,14.3,10,0,4,2585.9,43.1,42.7,1531526819
40.66720785,-102.10754779,true,1,5.83,29,3654.09,89.5,2,14,9.5,0,4,2435.8,40.6,40.4,1531526820
40.66720785,-102.10752711,true,1,5.83,29,3654.03,89.7,2,13.8,10.4,0,4,2688.7,44.8,44.7,1531526821
40.66720826,-102.10750624,true,1,5.83,29,3654.02,88.6,2,14.2,9.3,0,4,2386,39.8,39.4,1531526822
40.66720826,-102.10748538,true,1,5.83,29,3654.03,89.8,2,14.3,9.7,0,4,2497.4,41.6,41.2,1531526823
40.66720812,-102.10746451,true,1,5.83,29,3653.89,90.4,2,13.9,9.1,0,4,2342.2,39,38.9,1531526824
40.66720798,-102.10744401,true,1,5.83,29,3653.85,90.6,2,13.6,10.2,0,4,2615.2,43.6,43.5,1531526825
40.66720785,-102.10742332,true,1,5.83,29,3653.8,90.6,2,14,10,0,4,2575.9,42.9,42.7,1531526826
40.66720757,-102.10740282,true,1,5.74,29,3653.76,91.2,2,14.1,9.8,0,3.9,2559.3,42.7,42.4,1531526827
40.66720703,-102.10738213,true,1,5.83,29,3653.69,91.6,2,13.9,10.1,0,4,2599.2,43.3,43.1,1531526828
40.66720662,-102.10736127,true,1,5.83,29,3653.88,91.7,2,13.6,8.7,0,4,2234.5,37.2,37.2,1531526829
40.66720607,-102.10734041,true,1,5.83,29,3653.89,91.9,2,14,9.5,0,4,2448.2,40.8,40.6,1531526830
40.6672058,-102.10731972,true,1,5.83,29,3653.92,91.2,2,14.1,9.5,0,4,2439.8,40.7,40.4,1531526831
40.66720594,-102.10729904,true,1,5.83,29,3653.86,89.4,2,13.8,9.9,0,4,2541.3,42.4,42.2,1531526832
40.66720621,-102.10727853,true,1,5.83,29,3653.8,89.1,2,13.5,10.5,0,4,2715.7,45.3,45.3,1531526833
